Gene	feature_identifier	Protein	P.Value	adj.P.Val	logFC	AveExpr
COPG2	COPG2_Q9UBF2	Q9UBF2	0.0816383032406723	0.144844741657208	-0.098633988457923	16.9496661721224
CCDC93	CCDC93_Q567U6	Q567U6	0.0818196507459635	0.145130799233189	-0.110743669833472	16.6728055510091
RAB12	RAB12_Q6IQ22	Q6IQ22	0.0818572978320977	0.145161884601955	0.100841061176961	15.7510831613071
AMHR2	AMHR2_Q16671	Q16671	0.0819703195073547	0.145317409908166	0.406154417453854	13.568245450344
TRIM21	TRIM21_P19474	P19474	0.0820112788213684	0.145317409908166	-0.0716849014911531	16.1020864346636
TGOLN2	TGOLN2_O43493	O43493	0.0820241416011618	0.145317409908166	0.187766047601652	15.6471478382757
MARC1	MARC1_Q5VT66	Q5VT66	0.0820255743202178	0.145317409908166	0.143453440888539	14.1718079563452
KATNBL1	KATNBL1_Q9H079	Q9H079	0.0820731025046339	0.145365912464628	-0.202028814645852	12.1540911072637
TCOF1	TCOF1_Q13428	Q13428	0.0822613379677058	0.145642896482012	0.135761454272426	16.7247162730576
SETD3	SETD3_Q86TU7	Q86TU7	0.0822698645916552	0.145642896482012	-0.116972671672706	15.1974450676172
MOCS3	MOCS3_O95396	O95396	0.0823004620965475	0.145661318342614	0.125192893162964	18.4302178620893
PNO1	PNO1_Q9NRX1	Q9NRX1	0.0823963037009137	0.14573794503478	-0.0739327201083508	16.0326359044591
CWC27	CWC27_Q6UX04	Q6UX04	0.0824001109600031	0.14573794503478	0.079188403706258	15.9473289149254
NFATC2	NFATC2_Q13469	Q13469	0.0824235131373156	0.14573794503478	-0.0927153022179876	15.6819674141841
ARHGEF12	ARHGEF12_Q9NZN5	Q9NZN5	0.0824245655311756	0.14573794503478	-0.13045199864332	17.3457212390374
TOR1AIP1	TOR1AIP1_Q5JTV8	Q5JTV8	0.0825216410283928	0.145873834447152	0.107640179451579	18.2320141487181
TRAP1	TRAP1_Q12931	Q12931	0.0825520142663884	0.145891776314974	0.0828445437649599	18.865376474321
DRAM2	DRAM2_Q6UX65	Q6UX65	0.0825876724098688	0.145912916388787	0.177486330217034	13.4689103648217
GPT2	GPT2_Q8TD30	Q8TD30	0.0826044289619914	0.145912916388787	0.0680835126662949	16.0467387807237
RAB7A	RAB7A_P51149	P51149	0.0827164174045471	0.146074965766561	-0.0824138069440146	18.7558534657693
TMEM5	TMEM5_Q9Y2B1	Q9Y2B1	0.0829198935776349	0.146398461152486	-0.21923951170319	11.4145603979109
SYVN1	SYVN1_Q86TM6	Q86TM6	0.0829681313256883	0.146430630879074	-0.0847910260643658	16.2954521998395
CD74	CD74_P04233	P04233	0.082978710706079	0.146430630879074	0.145173390807201	16.682480745313
PPP2R1B	PPP2R1B_P30154	P30154	0.0831310913815437	0.146663656939706	0.129330757027413	15.3679164673427
TBK1	TBK1_Q9UHD2	Q9UHD2	0.0831696109647511	0.146686298981445	-0.0848594497689739	16.8894641876668
DHX29	DHX29_Q7Z478	Q7Z478	0.083184592338937	0.146686298981445	0.0942187621201747	16.2436551957685
GPR107	GPR107_Q5VW38	Q5VW38	0.0832961699374	0.146847157851516	0.159442603907724	12.6206794540363
TSPO	TSPO_P30536	P30536	0.0833360371449858	0.146881547022704	-0.120109223262716	16.1726120260168
SLC35D1	SLC35D1_Q9NTN3	Q9NTN3	0.0833990911176281	0.146956776580989	-0.123519142037015	12.9030282403701
ADCK3	ADCK3_Q8NI60	Q8NI60	0.0834406336378175	0.146994073519711	0.162987278212803	15.8977329142387
PRPF4	PRPF4_O43172	O43172	0.0835542352099948	0.147158264844947	0.0855566246997306	17.7514141802525
ZMPSTE24	ZMPSTE24_O75844	O75844	0.0836192886093453	0.147236892367053	0.521677110142853	15.1570332906325
KIF23	KIF23_Q02241	Q02241	0.0836410778223148	0.147239320500288	-0.0728241520111865	17.0767201765305
RFTN1	RFTN1_Q14699	Q14699	0.0837662103991077	0.147390726014118	0.103266031434025	14.9407995258568
FAIM	FAIM_Q9NVQ4	Q9NVQ4	0.0837679479703191	0.147390726014118	-0.304262725763442	10.9449523284612
AP1G2	AP1G2_O75843	O75843	0.0838956685928728	0.147579457017553	-0.0715542689145217	16.5501824726716
MICALL1	MICALL1_Q8N3F8	Q8N3F8	0.0839447977377733	0.147629880760677	-0.141973636099419	13.3925750639311
ITCH	ITCH_Q96J02	Q96J02	0.0839983745157892	0.147688099867634	-0.070536992079326	17.9994758258159
LPCAT2	LPCAT2_Q7L5N7	Q7L5N7	0.0840520007479461	0.147746377533061	0.113776170146039	17.6018498253813
SAP30	SAP30_O75446	O75446	0.0841089190353403	0.14781041216101	0.251178922231853	14.3391072930497
PEX13	PEX13_Q92968	Q92968	0.0842968980390136	0.148104681552227	0.0861353654375296	14.9383075721246
ATP9B	ATP9B_O43861	O43861	0.0843630656362102	0.148154474787809	0.13931499921569	15.8170715000178
NARS2	NARS2_Q96I59	Q96I59	0.0843822702608442	0.148154474787809	0.0918091439399333	16.4624363507859
TMEM39B	TMEM39B_Q9GZU3	Q9GZU3	0.0843890977997156	0.148154474787809	0.207609484434032	13.1055645241271
ZBTB11	ZBTB11_O95625	O95625	0.0844073872162318	0.148154474787809	0.116053325612686	14.0589466606843
FAM84B	FAM84B_Q96KN1	Q96KN1	0.0844968981289681	0.14827551036302	-0.146023667258742	14.5502633113282
MLST8	MLST8_Q9BVC4	Q9BVC4	0.0847303954009368	0.148649093487927	-0.128638520534693	13.9671139146136
SOWAHC	SOWAHC_Q53LP3	Q53LP3	0.0848612274536507	0.148842425200738	-0.243297582296863	14.6718460490307
LMTK2	LMTK2_Q8IWU2	Q8IWU2	0.0848955620167707	0.148848432103715	0.096148978398519	15.4954473693203
TBC1D13	TBC1D13_Q9NVG8	Q9NVG8	0.0849059187838627	0.148848432103715	-0.270840065010816	16.5596892805501
ELMOD2	ELMOD2_Q8IZ81	Q8IZ81	0.0854802012160998	0.149818797758247	0.116616099776369	14.8779008380986
TANC1	TANC1_Q9C0D5	Q9C0D5	0.0856277389743197	0.150040930036615	-0.0987709275395119	16.760728292025
SFXN3	SFXN3_Q9BWM7	Q9BWM7	0.0858186845212522	0.150338997119066	0.0773454727969991	18.8378992080462
FAM160A2	FAM160A2_Q8N612	Q8N612	0.0859965579753061	0.150614025062845	0.15916867642615	14.105089210749
EIF3K	EIF3K_Q9UBQ5	Q9UBQ5	0.0860458449337052	0.15066376828926	0.0943867570278307	16.697946283381
IRS1	IRS1_P35568	P35568	0.086306598358926	0.151083669148579	-0.136696419398486	15.264492344982
DNAJC15	DNAJC15_Q9Y5T4	Q9Y5T4	0.086444125958577	0.151254450056432	0.234030621991575	12.1590742824793
FAM213B	FAM213B_Q8TBF2	Q8TBF2	0.0864460905992054	0.151254450056432	-0.157823260168616	12.6604689875805
GORASP1	GORASP1_Q9BQQ3	Q9BQQ3	0.0865453985663015	0.151391490120587	0.128808775315358	15.2707628508156
FARP2	FARP2_O94887	O94887	0.0865793783310963	0.151414214613462	0.112213374427244	15.2427689512512
RPS27A	RPS27A_P62979	P62979	0.0866781889187822	0.15155027989823	0.15642556000714	18.7022386971482
EXO1	EXO1_Q9UQ84	Q9UQ84	0.0867448485080769	0.151630079267571	0.277426208590891	11.6319740864499
TRMT2A	TRMT2A_Q8IZ69	Q8IZ69	0.0869993586212907	0.152038123327033	0.141828988438908	15.0127286061834
PCDH1	PCDH1_Q08174	Q08174	0.0871049189797103	0.152185731537813	0.149869986042226	16.0171674181046
NRP1	NRP1_O14786	O14786	0.0871285685058954	0.152190192058482	-0.0856829731799564	17.7548399875483
MSRA	MSRA_Q9UJ68	Q9UJ68	0.0872528391943642	0.152335640325325	-0.142074762476474	13.9647307985979
CYBA	CYBA_P13498	P13498	0.0872540706715061	0.152335640325325	0.19818778716996	14.3790961957314
MNAT1	MNAT1_P51948	P51948	0.0872789981746806	0.152342291999068	0.160644699875801	15.4179019486311
RPA1	RPA1_P27694	P27694	0.0875219370861817	0.152729379327459	0.164239794655824	13.3644357702052
ADAM22	ADAM22_Q9P0K1	Q9P0K1	0.0875726108291013	0.152780849944652	0.273368860095784	11.1714387122576
PEX16	PEX16_Q9Y5Y5	Q9Y5Y5	0.0876191071039696	0.152825009344303	0.145028206741664	11.5975602734592
KPNA1	KPNA1_P52294	P52294	0.0877061956728379	0.152939931250629	-0.101627263710487	16.1601472102506
WDFY1	WDFY1_Q8IWB7	Q8IWB7	0.0877348833803753	0.152952984220886	0.0951180823208766	17.4645390008194
ZCCHC4	ZCCHC4_Q9H5U6	Q9H5U6	0.0877844836932016	0.153002480155293	0.0899373563405579	14.4935741611663
LRPPRC	LRPPRC_P42704	P42704	0.0879236806469361	0.153208075407487	0.0923255526290276	20.2136606079511
ZNF706	ZNF706_Q9Y5V0	Q9Y5V0	0.088042819450986	0.153378628234584	0.119338394544656	15.1875807204723
GAK	GAK_O14976	O14976	0.0882862340377072	0.153765546197011	-0.0987760333627854	16.7729453689972
KHDC1	KHDC1_Q4VXA5	Q4VXA5	0.0885797180867909	0.154239460844342	0.661551290215638	9.81838138006528
NRSN2	NRSN2_Q9GZP1	Q9GZP1	0.0886227013786566	0.154277067506185	-0.442382324235755	13.0573624133147
USP15	USP15_Q9Y4E8	Q9Y4E8	0.0887183423413241	0.154389464972407	-0.0859504489277967	15.7427440102074
GPALPP1	GPALPP1_Q8IXQ4	Q8IXQ4	0.0887300695558081	0.154389464972407	-0.188498428564339	13.1236801405407
TDRD7	TDRD7_Q8NHU6	Q8NHU6	0.0888417403688598	0.15454649506172	-0.118774875620549	15.1770391228153
PCF11	PCF11_O94913	O94913	0.0890716258859	0.154909042705131	0.150978852929809	14.878080412045
CBR4	CBR4_Q8N4T8	Q8N4T8	0.0891234173424992	0.154961757702769	0.157285237881304	16.214028815214
FAM65A	FAM65A_Q6ZS17	Q6ZS17	0.0891919898708012	0.15504361805493	-0.0855301139481739	17.4542582164728
YBX3	YBX3_P16989	P16989	0.0892512103680883	0.155109186122715	0.157956997283366	15.1613702989673
ARF1	ARF1_P84077	P84077	0.0892829835018733	0.155127033473631	-0.215846927989361	16.2761091443011
PCMT1	PCMT1_P22061	P22061	0.0893452338620126	0.155189148792539	-0.0704072144871972	17.7660803702284
CFAP20	CFAP20_Q9Y6A4	Q9Y6A4	0.0893617582595244	0.155189148792539	-0.124863962529632	14.1879374354454
MIF4GD	MIF4GD_A9UHW6	A9UHW6	0.0894899876964494	0.155374433511958	-0.206254063320783	13.4330791150622
RMDN3	RMDN3_Q96TC7	Q96TC7	0.0895424226383192	0.155413375932699	0.185722353719047	15.2417545907402
LPIN1	LPIN1_Q14693	Q14693	0.0895555037083769	0.155413375932699	-0.149315601780895	12.1970360508581
EIF3E	EIF3E_P60228	P60228	0.0896106161183596	0.155471617286639	-0.100941530492708	18.2419777302611
ACAD10	ACAD10_Q6JQN1	Q6JQN1	0.0896359013694902	0.155478093887834	-0.122918268659291	16.2415652322095
FLAD1	FLAD1_Q8NFF5	Q8NFF5	0.0897768897551523	0.155685212185978	-0.082181455082587	16.9786559779711
IFITM1	IFITM1_P13164	P13164	0.089822000634284	0.15572600638686	0.127450131035923	11.5581536469823
MAPK9	MAPK9_P45984	P45984	0.0899178402039639	0.155854709089715	-0.139430488793836	14.0313629856234
NHP2	NHP2_Q9NX24	Q9NX24	0.0899518954190611	0.155876284783355	-0.0993482211738321	15.2405983397835
DICER1	DICER1_Q9UPY3	Q9UPY3	0.0899911714644081	0.155906895039443	-0.158536383390144	15.6895404027412
PIK3C3	PIK3C3_Q8NEB9	Q8NEB9	0.0902926686071289	0.156391671388194	-0.103942109913516	14.2933000729413
CPQ	CPQ_Q9Y646	Q9Y646	0.0904499107913614	0.156626417774575	0.140149356722457	10.8222839377976
TMEM134	TMEM134_Q9H6X4	Q9H6X4	0.0905046686381797	0.156683628403127	0.142609736500386	12.8866664482028
GMIP	GMIP_Q9P107	Q9P107	0.0905366200912193	0.156701338132931	-0.120006754394705	15.53929813987
DGKE	DGKE_P52429	P52429	0.0905902299166898	0.156756516819141	0.207385444473173	11.7193394230495
ZNF608	ZNF608_Q9ULD9	Q9ULD9	0.0908791192513246	0.157183331924239	0.541099936920522	12.2336902909123
BMP2K	BMP2K_Q9NSY1	Q9NSY1	0.0908804654083726	0.157183331924239	0.103083634326708	16.8688616158655
ZBTB1	ZBTB1_Q9Y2K1	Q9Y2K1	0.0909533134220284	0.157271621051417	0.307563277878002	13.3474465466029
VKORC1	VKORC1_Q9BQB6	Q9BQB6	0.0910171925874278	0.157319881897067	-0.0885310034464517	15.790498168439
ATP8B1	ATP8B1_O43520	O43520	0.0910248387910118	0.157319881897067	0.114439982374725	15.2053762270552
ASB3	ASB3_Q9Y575	Q9Y575	0.0910592398170263	0.157334744879894	0.183469160849084	12.4193077046035
GPRC5B	GPRC5B_Q9NZH0	Q9NZH0	0.0910896549990286	0.157334744879894	0.149939079610322	15.2501443051414
DLST	DLST_P36957	P36957	0.0910988673916437	0.157334744879894	0.0860577619304479	17.888891399492
CAPNS1	CAPNS1_P04632	P04632	0.0911757041769695	0.157429758241421	-0.179824313913546	17.1513790812926
RFK	RFK_Q969G6	Q969G6	0.0913138777015117	0.15763060869555	-0.132684824755128	13.2492604265686
LMAN2	LMAN2_Q12907	Q12907	0.0915517948801614	0.158003504369733	0.0820001635489191	17.2589403400325
ANO10	ANO10_Q9NW15	Q9NW15	0.09158589175765	0.158024545118318	-0.122439076780196	16.1342227922849
SLC43A3	SLC43A3_Q8NBI5	Q8NBI5	0.0917849817075312	0.158330190826908	-0.215407930684743	15.2337913493191
PRRG1	PRRG1_O14668	O14668	0.0920602733255254	0.158767107762453	0.187831569030136	13.3388147110406
STX17	STX17_P56962	P56962	0.0920875139660469	0.158776129481611	0.255760238963736	14.8035563928479
TTN	TTN_Q8WZ42	Q8WZ42	0.0921243433818632	0.158801675784172	0.208019979412992	14.5565386036018
MLF2	MLF2_Q15773	Q15773	0.0923427802409253	0.159140185537037	0.0843301179181886	16.9457673908088
TYMP	TYMP_P19971	P19971	0.0926455143023414	0.159623773627201	-0.215356826243589	16.8471591965029
XRN1	XRN1_Q8IZH2	Q8IZH2	0.0927510090476395	0.15976737804911	0.0778732355294025	16.226589140312
LBH	LBH_Q53QV2	Q53QV2	0.0930184930300239	0.160189880333873	0.113012460813911	13.8035494295108
UBAC1	UBAC1_Q9BSL1	Q9BSL1	0.0930974296169377	0.160287555431167	-0.161018267559884	13.1010922532824
CDC42EP4	CDC42EP4_Q9H3Q1	Q9H3Q1	0.0931458029770653	0.160332575203185	0.109169157025841	15.6141165046251
PSMD4	PSMD4_P55036	P55036	0.0932440166029575	0.160463343457475	-0.118898998684372	16.5677978640522
PFKFB4	PFKFB4_Q16877	Q16877	0.0932897127860419	0.160503693784523	0.182227622220456	13.3744992319028
OCLN	OCLN_Q16625	Q16625	0.0935829802016898	0.160969866279206	-0.0765013340758038	16.4067058479273
IGFBP7	IGFBP7_Q16270	Q16270	0.0937396591971726	0.161200930023457	0.168007124802365	16.6388133308833
FBXO38	FBXO38_Q6PIJ6	Q6PIJ6	0.093764649664303	0.161205477282717	0.130690949204775	15.0784647775973
TAOK3	TAOK3_Q9H2K8	Q9H2K8	0.0938782563646366	0.161362340103524	-0.0869544480692195	15.6435926886624
HLA-DRB1	HLA-DRB1_Q30134	Q30134	0.0939126889741986	0.161383072477339	0.162168888201522	13.985358053115
CMTM4	CMTM4_Q8IZR5	Q8IZR5	0.0941256715079933	0.161710548763673	0.27555851207673	14.0839412851335
MCTS1	MCTS1_Q9ULC4	Q9ULC4	0.0943075538895689	0.161984450895083	-0.139402365689078	13.4715053568251
COMMD6	COMMD6_Q7Z4G1	Q7Z4G1	0.0943507006283145	0.162019984368641	-0.151868086740201	14.0086386448992
CCNY	CCNY_Q8ND76	Q8ND76	0.0944168232923743	0.162094946033124	0.104277268918679	14.7818013252698
RIT1	RIT1_Q92963	Q92963	0.0944424758164841	0.162100409360009	-0.410809074905936	10.9174022694735
TAPBP	TAPBP_O15533	O15533	0.0945745126326761	0.162288423913446	0.117341496899131	15.7635015215467
TSPAN15	TSPAN15_O95858	O95858	0.0947131332495843	0.162431655327913	0.311550047459033	11.7012545322835
ITFG1	ITFG1_Q8TB96	Q8TB96	0.0947212530750291	0.162431655327913	0.135911473204624	12.7577786198916
DNTTIP2	DNTTIP2_Q5QJE6	Q5QJE6	0.0947255300754825	0.162431655327913	0.0855137243436062	16.7667617854382
PMPCB	PMPCB_O75439	O75439	0.0949145352387984	0.162687920265235	0.0810355659462978	17.4280167656075
EXOSC10	EXOSC10_Q01780	Q01780	0.0949242800048728	0.162687920265235	0.101718078265321	17.6683120306583
UPF2	UPF2_Q9HAU5	Q9HAU5	0.0949426315936569	0.162687920265235	-0.101371807301064	16.5960413077411
CD97	CD97_P48960	P48960	0.094967812644136	0.162692424700735	0.107484659863157	18.4984140601693
TNIP2	TNIP2_Q8NFZ5	Q8NFZ5	0.095390010272878	0.163343977383772	0.116280374668307	13.2305584046541
DENND6A	DENND6A_Q8IWF6	Q8IWF6	0.0953934262153908	0.163343977383772	0.29069700116565	11.3395656997807
MVB12A	MVB12A_Q96EY5	Q96EY5	0.095434578964944	0.163375665081421	-0.146072591543943	15.3630919693451
C15orf52	C15orf52_Q6ZUT6	Q6ZUT6	0.0956920643927482	0.163777592533638	-0.143220219567905	16.9069389845291
RNF113A	RNF113A_O15541	O15541	0.0958314300616095	0.16396739563679	-0.148826170257056	15.3173654851683
BOLA1	BOLA1_Q9Y3E2	Q9Y3E2	0.0958484207652263	0.16396739563679	-0.277004014687428	10.9091202517984
KDM3A	KDM3A_Q9Y4C1	Q9Y4C1	0.0958719912953155	0.163968834804269	0.133637347664541	15.3855512716752
TPST2	TPST2_O60704	O60704	0.0960897496016191	0.164302311833629	0.0990303287292136	16.3959027163945
SPAG7	SPAG7_O75391	O75391	0.0961148000213808	0.164306200794844	-0.146494733021436	13.8729793271701
ETFB	ETFB_P38117	P38117	0.0962249095201987	0.16445546014658	0.0844937547262958	17.6386323941707
RNF114	RNF114_Q9Y508	Q9Y508	0.0963532380036104	0.164635779004748	-0.184185425741131	14.5610200039303
MICAL1	MICAL1_Q8TDZ2	Q8TDZ2	0.096460195542001	0.164779505242717	-0.134451763572599	16.1175182036356
CCT6A	CCT6A_P40227	P40227	0.0966556630380778	0.165042446266354	-0.12259776208403	17.3980037257829
TMED9	TMED9_Q9BVK6	Q9BVK6	0.0966825654829426	0.165042446266354	-0.130015059983478	17.6930815728718
RELL1	RELL1_Q8IUW5	Q8IUW5	0.0966827526922112	0.165042446266354	0.129866729946047	13.5514402156856
FAM76B	FAM76B_Q5HYJ3	Q5HYJ3	0.0967177513150103	0.165063131768745	0.262183900161654	13.3268287281725
PDCD7	PDCD7_Q8N8D1	Q8N8D1	0.0968412295096362	0.165234775232383	0.204461752480904	13.5258557195693
DOCK2	DOCK2_Q92608	Q92608	0.0968676443676404	0.165240762938794	2.51127642073197	7.71841078814453
HLA-C	HLA-C_P10321	P10321	0.0969075249736795	0.165247027476377	-0.477539245384296	11.7156517657032
KIAA0391	KIAA0391_O15091	O15091	0.0969368781069004	0.165247027476377	0.137890312097554	15.4409956355494
MEAF6	MEAF6_Q9HAF1	Q9HAF1	0.0969400360798488	0.165247027476377	0.179851858287739	13.3609118441369
MAPK8	MAPK8_P45983	P45983	0.0972035975296409	0.165657158653161	-0.0956821469336777	14.0705838120031
DYNC1LI1	DYNC1LI1_Q9Y6G9	Q9Y6G9	0.0972583258817657	0.165711280800911	-0.109325696682209	15.0893636945068
SURF2	SURF2_Q15527	Q15527	0.0972936553690484	0.165732332900192	-0.174276332071084	14.5314089740558
C11orf73	C11orf73_Q53FT3	Q53FT3	0.0973305299528995	0.165756006392875	-0.274612994034241	12.1330479232615
CUL5	CUL5_Q93034	Q93034	0.0973644150888187	0.165774578817734	-0.121832539700556	17.1385374895481
POC5	POC5_Q8NA72	Q8NA72	0.0974868687131107	0.165943905355446	0.0787314851250223	13.6429581987786
B3GALNT2	B3GALNT2_Q8NCR0	Q8NCR0	0.0978361040251572	0.16649909281375	0.106748463111684	13.2657392313446
STK11	STK11_Q15831	Q15831	0.0979276880012744	0.166615646519149	-0.104587006867675	13.7497410534472
PREPL	PREPL_Q4J6C6	Q4J6C6	0.0983105480229638	0.167227609865046	0.176236638604738	12.1383520829548
NUDT16L1	NUDT16L1_Q9BRJ7	Q9BRJ7	0.098711731328893	0.167870445498971	1.74532257387687	7.15808217879474
NUP37	NUP37_Q8NFH4	Q8NFH4	0.0989800918030929	0.168287151135402	0.11872319553569	15.9553313955058
UBAP2L	UBAP2L_Q14157	Q14157	0.0990145365534764	0.168306047760787	-0.131210415863084	16.3119745159802
MRPL44	MRPL44_Q9H9J2	Q9H9J2	0.0990473301462862	0.168322129487705	0.108881393279841	16.7705333839783
ACAT1	ACAT1_P24752	P24752	0.0990755157417686	0.168330374602242	0.0769724067887232	18.1070648128759
ACTR8	ACTR8_Q9H981	Q9H981	0.0991454511182541	0.168409532462229	0.16857047367175	13.1181301351359
FAM120A	FAM120A_Q9NZB2	Q9NZB2	0.099181473734313	0.168431062033741	0.0839765487817736	18.6206198584609
MTHFD1L	MTHFD1L_Q6UB35	Q6UB35	0.0992300080588798	0.168473823990765	0.0908878383810752	16.9724327579721
DDX54	DDX54_Q8TDD1	Q8TDD1	0.0998508449233727	0.169487998888755	0.108286192918222	17.9151342160837
NCOA6	NCOA6_Q14686	Q14686	0.100274901064083	0.170148774094472	0.147010106207086	13.2137532710514
RHBDL2	RHBDL2_Q9NX52	Q9NX52	0.100287300727709	0.170148774094472	0.835933965914856	10.7298854546664
SMYD2	SMYD2_Q9NRG4	Q9NRG4	0.100342959421593	0.170191368051666	-0.154799309915429	12.288119652631
TNRC6B	TNRC6B_Q9UPQ9	Q9UPQ9	0.100364428331435	0.170191368051666	0.159512517353594	16.6514494278463
HPS5	HPS5_Q9UPZ3	Q9UPZ3	0.100383181461026	0.170191368051666	-0.165063484276935	14.0261281354795
ARFGEF1	ARFGEF1_Q9Y6D6	Q9Y6D6	0.100528140781275	0.170397088250967	-0.136639372537848	14.5221107430159
LYPLA2	LYPLA2_O95372	O95372	0.100567048035721	0.170422993781934	-0.0827897344479815	16.7828861501332
SUN1	SUN1_O94901	O94901	0.100762093685593	0.170702416098098	0.0683541722881031	18.5387806397321
USP22	USP22_Q9UPT9	Q9UPT9	0.100779261181286	0.170702416098098	0.290172587570295	15.469505258475
CYP4V2	CYP4V2_Q6ZWL3	Q6ZWL3	0.10088233224346	0.170763573973611	0.139421489114687	14.3262190329637
RPL3	RPL3_P39023	P39023	0.100883064078623	0.170763573973611	0.0764620002827918	16.7241608212306
TCF12	TCF12_Q99081	Q99081	0.100886380964171	0.170763573973611	-0.148245963823191	12.578303373516
ERP29	ERP29_P30040	P30040	0.100967638812542	0.170861024253736	-0.0612501565737631	18.6609217636326
CACTIN	CACTIN_Q8WUQ7	Q8WUQ7	0.101144685246954	0.171120487657487	0.0946500911279795	14.2023251193584
ABCG2	ABCG2_Q9UNQ0	Q9UNQ0	0.10123881801668	0.171207684008382	0.124346588295211	15.0372997113902
TAF2	TAF2_Q6P1X5	Q6P1X5	0.101243690044324	0.171207684008382	0.133576843466013	16.1392534607871
MCM2	MCM2_P49736	P49736	0.10126775024018	0.17120823769221	-0.0831064169308569	18.2561237364531
ING2	ING2_Q9H160	Q9H160	0.101321732613928	0.171259367168903	0.179493483671079	11.6883441295271
NIPAL3	NIPAL3_Q6P499	Q6P499	0.101354201374548	0.171274117759661	0.138165460846285	15.2025896633524
LPGAT1	LPGAT1_Q92604	Q92604	0.10139469776802	0.171276002393789	0.320479581087712	15.3618589031309
CAPN15	CAPN15_O75808	O75808	0.101412226922157	0.171276002393789	-0.177665618583916	13.9631824702921
CGNL1	CGNL1_Q0VF96	Q0VF96	0.101426543141983	0.171276002393789	0.272323810918683	10.6957791585735
TMF1	TMF1_P82094	P82094	0.10156024568723	0.171461645772918	0.0873382825838789	17.2418434164921
RPL36AL	RPL36AL_Q969Q0	Q969Q0	0.101605835278279	0.171498478169749	0.0841689375238204	16.9664143237245
SELENBP1	SELENBP1_Q13228	Q13228	0.101711948500942	0.171637426078548	-0.168586151501446	14.5763428817411
MRPS34	MRPS34_P82930	P82930	0.101836048410115	0.171806654169917	0.0847105578757912	18.1912233259371
AGPAT9	AGPAT9_Q53EU6	Q53EU6	0.10197538434047	0.172001501667559	0.0976126752725914	15.4892642539347
CLTCL1	CLTCL1_P53675	P53675	0.102242500232542	0.172411733678719	0.184561001576149	13.043852420814
HMCES	HMCES_Q96FZ2	Q96FZ2	0.102319255133352	0.172500842844591	-0.168095612568637	12.5135866598723
QTRT1	QTRT1_Q9BXR0	Q9BXR0	0.102544755606899	0.172840623118732	-0.12886319648447	16.3693565621989
